Bird_Pos,Bird_Vel,Horiz_Dist,Vert_Dist_Top,Vert_Dist_Bottom,Collision,Score
436.0,-0.75,768,36.0,140.0,0,0
435.5,-0.5,365,-37.5,213.5,0,0
435.5,-0.5,565,125.5,50.5,0,0
435.5,-0.5,765,35.5,140.5,0,0
435.25,-0.25,362,-37.75,213.75,0,0
435.25,-0.25,562,125.25,50.75,0,0
435.25,-0.25,762,35.25,140.75,0,0
435.25,0.0,359,-37.75,213.75,0,0
435.25,0.0,559,125.25,50.75,0,0
435.25,0.0,759,35.25,140.75,0,0
435.5,0.25,356,-37.5,213.5,0,0
435.5,0.25,556,125.5,50.5,0,0
435.5,0.25,756,35.5,140.5,0,0
436.0,0.5,353,-37.0,213.0,0,0
436.0,0.5,553,126.0,50.0,0,0
436.0,0.5,753,36.0,140.0,0,0
436.75,0.75,350,-36.25,212.25,0,0
436.75,0.75,550,126.75,49.25,0,0
436.75,0.75,750,36.75,139.25,0,0
437.75,1.0,347,-35.25,211.25,0,0
437.75,1.0,547,127.75,48.25,0,0
437.75,1.0,747,37.75,138.25,0,0
439.0,1.25,344,-34.0,210.0,0,0
439.0,1.25,544,129.0,47.0,0,0
439.0,1.25,744,39.0,137.0,0,0
440.5,1.5,341,-32.5,208.5,0,0
440.5,1.5,541,130.5,45.5,0,0
440.5,1.5,741,40.5,135.5,0,0
442.25,1.75,338,-30.75,206.75,0,0
442.25,1.75,538,132.25,43.75,0,0
442.25,1.75,738,42.25,133.75,0,0
444.25,2.0,335,-28.75,204.75,0,0
444.25,2.0,535,134.25,41.75,0,0
444.25,2.0,735,44.25,131.75,0,0
446.5,2.25,332,-26.5,202.5,0,0
446.5,2.25,532,136.5,39.5,0,0
446.5,2.25,732,46.5,129.5,0,0
449.0,2.5,329,-24.0,200.0,0,0
449.0,2.5,529,139.0,37.0,0,0
449.0,2.5,729,49.0,127.0,0,0
451.75,2.75,326,-21.25,197.25,0,0
451.75,2.75,526,141.75,34.25,0,0
451.75,2.75,726,51.75,124.25,0,0
454.75,3.0,323,-18.25,194.25,0,0
454.75,3.0,523,144.75,31.25,0,0
454.75,3.0,723,54.75,121.25,0,0
458.0,3.25,320,-15.0,191.0,0,0
458.0,3.25,520,148.0,28.0,0,0
458.0,3.25,720,58.0,118.0,0,0
461.5,3.5,317,-11.5,187.5,0,0
461.5,3.5,517,151.5,24.5,0,0
461.5,3.5,717,61.5,114.5,0,0
465.25,3.75,314,-7.75,183.75,0,0
465.25,3.75,514,155.25,20.75,0,0
465.25,3.75,714,65.25,110.75,0,0
469.25,4.0,311,-3.75,179.75,0,0
469.25,4.0,511,159.25,16.75,0,0
469.25,4.0,711,69.25,106.75,0,0
473.5,4.25,308,0.5,175.5,0,0
473.5,4.25,508,163.5,12.5,0,0
473.5,4.25,708,73.5,102.5,0,0
478.0,4.5,305,5.0,171.0,0,0
478.0,4.5,505,168.0,8.0,0,0
478.0,4.5,705,78.0,98.0,0,0
482.75,4.75,302,9.75,166.25,0,0
482.75,4.75,502,172.75,3.25,0,0
482.75,4.75,702,82.75,93.25,0,0
487.75,5.0,299,14.75,161.25,0,0
487.75,5.0,499,177.75,-1.75,0,0
487.75,5.0,699,87.75,88.25,0,0
493.0,5.25,296,20.0,156.0,0,0
493.0,5.25,496,183.0,-7.0,0,0
493.0,5.25,696,93.0,83.0,0,0
498.5,5.5,293,25.5,150.5,0,0
498.5,5.5,493,188.5,-12.5,0,0
498.5,5.5,693,98.5,77.5,0,0
504.25,5.75,290,31.25,144.75,0,0
504.25,5.75,490,194.25,-18.25,0,0
504.25,5.75,690,104.25,71.75,0,0
510.25,6.0,287,37.25,138.75,0,0
510.25,6.0,487,200.25,-24.25,0,0
510.25,6.0,687,110.25,65.75,0,0
516.5,6.25,284,43.5,132.5,0,0
516.5,6.25,484,206.5,-30.5,0,0
516.5,6.25,684,116.5,59.5,0,0
523.0,6.5,281,50.0,126.0,0,0
523.0,6.5,481,213.0,-37.0,0,0
523.0,6.5,681,123.0,53.0,0,0
529.75,6.75,278,56.75,119.25,0,0
529.75,6.75,478,219.75,-43.75,0,0
529.75,6.75,678,129.75,46.25,0,0
536.75,7.0,275,63.75,112.25,0,0
536.75,7.0,475,226.75,-50.75,0,0
536.75,7.0,675,136.75,39.25,0,0
544.0,7.25,272,71.0,105.0,0,0
544.0,7.25,472,234.0,-58.0,0,0
544.0,7.25,672,144.0,32.0,0,0
551.5,7.5,269,78.5,97.5,0,0
551.5,7.5,469,241.5,-65.5,0,0
551.5,7.5,669,151.5,24.5,0,0
559.25,7.75,266,86.25,89.75,0,0
559.25,7.75,466,249.25,-73.25,0,0
559.25,7.75,666,159.25,16.75,0,0
567.25,8.0,263,94.25,81.75,0,0
567.25,8.0,463,257.25,-81.25,0,0
567.25,8.0,663,167.25,8.75,0,0
575.5,8.25,260,102.5,73.5,0,0
575.5,8.25,460,265.5,-89.5,0,0
575.5,8.25,660,175.5,0.5,0,0
584.0,8.5,257,111.0,65.0,0,0
584.0,8.5,457,274.0,-98.0,0,0
584.0,8.5,657,184.0,-8.0,0,0
592.75,8.75,254,119.75,56.25,0,0
592.75,8.75,454,282.75,-106.75,0,0
592.75,8.75,654,192.75,-16.75,0,0
601.75,9.0,251,128.75,47.25,0,0
601.75,9.0,451,291.75,-115.75,0,0
601.75,9.0,651,201.75,-25.75,0,0
611.0,9.25,248,138.0,38.0,0,0
611.0,9.25,448,301.0,-125.0,0,0
611.0,9.25,648,211.0,-35.0,0,0
620.5,9.5,245,147.5,28.5,0,0
620.5,9.5,445,310.5,-134.5,0,0
620.5,9.5,645,220.5,-44.5,0,0
630.25,9.75,242,157.25,18.75,0,0
630.25,9.75,442,320.25,-144.25,0,0
630.25,9.75,642,230.25,-54.25,0,0
640.25,10.0,239,167.25,8.75,0,0
640.25,10.0,439,330.25,-154.25,0,0
640.25,10.0,639,240.25,-64.25,0,0
650.5,10.25,236,177.5,-1.5,0,0
650.5,10.25,436,340.5,-164.5,0,0
650.5,10.25,636,250.5,-74.5,0,0
661.0,10.5,233,188.0,-12.0,0,0
661.0,10.5,433,351.0,-175.0,0,0
661.0,10.5,633,261.0,-85.0,0,0
656.25,-4.75,230,183.25,-7.25,0,0
656.25,-4.75,430,346.25,-170.25,0,0
656.25,-4.75,630,256.25,-80.25,0,0
651.75,-4.5,227,178.75,-2.75,0,0
651.75,-4.5,427,341.75,-165.75,0,0
651.75,-4.5,627,251.75,-75.75,0,0
647.5,-4.25,224,174.5,1.5,0,0
647.5,-4.25,424,337.5,-161.5,0,0
647.5,-4.25,624,247.5,-71.5,0,0
643.5,-4.0,221,170.5,5.5,0,0
643.5,-4.0,421,333.5,-157.5,0,0
643.5,-4.0,621,243.5,-67.5,0,0
639.75,-3.75,218,166.75,9.25,0,0
639.75,-3.75,418,329.75,-153.75,0,0
639.75,-3.75,618,239.75,-63.75,0,0
636.25,-3.5,215,163.25,12.75,0,0
636.25,-3.5,415,326.25,-150.25,0,0
636.25,-3.5,615,236.25,-60.25,0,0
633.0,-3.25,212,160.0,16.0,0,0
633.0,-3.25,412,323.0,-147.0,0,0
633.0,-3.25,612,233.0,-57.0,0,0
630.0,-3.0,209,157.0,19.0,0,0
630.0,-3.0,409,320.0,-144.0,0,0
630.0,-3.0,609,230.0,-54.0,0,0
627.25,-2.75,206,154.25,21.75,0,0
627.25,-2.75,406,317.25,-141.25,0,0
627.25,-2.75,606,227.25,-51.25,0,0
624.75,-2.5,203,151.75,24.25,0,0
624.75,-2.5,403,314.75,-138.75,0,0
624.75,-2.5,603,224.75,-48.75,0,0
622.5,-2.25,200,149.5,26.5,0,0
622.5,-2.25,400,312.5,-136.5,0,0
622.5,-2.25,600,222.5,-46.5,0,0
620.5,-2.0,197,147.5,28.5,0,0
620.5,-2.0,397,310.5,-134.5,0,0
620.5,-2.0,597,220.5,-44.5,0,0
618.75,-1.75,194,145.75,30.25,0,0
618.75,-1.75,394,308.75,-132.75,0,0
618.75,-1.75,594,218.75,-42.75,0,0
617.25,-1.5,191,144.25,31.75,0,0
617.25,-1.5,391,307.25,-131.25,0,0
617.25,-1.5,591,217.25,-41.25,0,0
616.0,-1.25,188,143.0,33.0,0,0
616.0,-1.25,388,306.0,-130.0,0,0
616.0,-1.25,588,216.0,-40.0,0,0
615.0,-1.0,185,142.0,34.0,0,0
615.0,-1.0,385,305.0,-129.0,0,0
615.0,-1.0,585,215.0,-39.0,0,0
614.25,-0.75,182,141.25,34.75,0,0
614.25,-0.75,382,304.25,-128.25,0,0
614.25,-0.75,582,214.25,-38.25,0,0
613.75,-0.5,179,140.75,35.25,0,0
613.75,-0.5,379,303.75,-127.75,0,0
613.75,-0.5,579,213.75,-37.75,0,0
613.5,-0.25,176,140.5,35.5,0,0
613.5,-0.25,376,303.5,-127.5,0,0
613.5,-0.25,576,213.5,-37.5,0,0
613.5,0.0,173,140.5,35.5,0,0
613.5,0.0,373,303.5,-127.5,0,0
613.5,0.0,573,213.5,-37.5,0,0
613.75,0.25,170,140.75,35.25,0,0
613.75,0.25,370,303.75,-127.75,0,0
613.75,0.25,570,213.75,-37.75,0,0
614.25,0.5,167,141.25,34.75,0,0
614.25,0.5,367,304.25,-128.25,0,0
614.25,0.5,567,214.25,-38.25,0,0
615.0,0.75,164,142.0,34.0,0,0
615.0,0.75,364,305.0,-129.0,0,0
615.0,0.75,564,215.0,-39.0,0,0
616.0,1.0,161,143.0,33.0,0,0
616.0,1.0,361,306.0,-130.0,0,0
616.0,1.0,561,216.0,-40.0,0,0
617.25,1.25,158,144.25,31.75,0,0
617.25,1.25,358,307.25,-131.25,0,0
617.25,1.25,558,217.25,-41.25,0,0
618.75,1.5,155,145.75,30.25,0,0
618.75,1.5,355,308.75,-132.75,0,0
618.75,1.5,555,218.75,-42.75,0,0
620.5,1.75,152,147.5,28.5,0,0
620.5,1.75,352,310.5,-134.5,0,0
620.5,1.75,552,220.5,-44.5,0,0
622.5,2.0,149,149.5,26.5,0,0
622.5,2.0,349,312.5,-136.5,0,0
622.5,2.0,549,222.5,-46.5,0,0
624.75,2.25,146,151.75,24.25,0,0
624.75,2.25,346,314.75,-138.75,0,0
624.75,2.25,546,224.75,-48.75,0,0
627.25,2.5,143,154.25,21.75,0,0
627.25,2.5,343,317.25,-141.25,0,0
627.25,2.5,543,227.25,-51.25,0,0
630.0,2.75,140,157.0,19.0,0,0
630.0,2.75,340,320.0,-144.0,0,0
630.0,2.75,540,230.0,-54.0,0,0
633.0,3.0,137,160.0,16.0,0,0
633.0,3.0,337,323.0,-147.0,0,0
633.0,3.0,537,233.0,-57.0,0,0
636.25,3.25,134,163.25,12.75,0,0
636.25,3.25,334,326.25,-150.25,0,0
636.25,3.25,534,236.25,-60.25,0,0
639.75,3.5,131,166.75,9.25,0,0
639.75,3.5,331,329.75,-153.75,0,0
639.75,3.5,531,239.75,-63.75,0,0
635.0,-4.75,128,162.0,14.0,0,0
635.0,-4.75,328,325.0,-149.0,0,0
635.0,-4.75,528,235.0,-59.0,0,0
630.5,-4.5,125,157.5,18.5,0,0
630.5,-4.5,325,320.5,-144.5,0,0
630.5,-4.5,525,230.5,-54.5,0,0
626.25,-4.25,122,153.25,22.75,0,0
626.25,-4.25,322,316.25,-140.25,0,0
626.25,-4.25,522,226.25,-50.25,0,0
622.25,-4.0,119,149.25,26.75,0,0
622.25,-4.0,319,312.25,-136.25,0,0
622.25,-4.0,519,222.25,-46.25,0,0
618.5,-3.75,116,145.5,30.5,0,0
618.5,-3.75,316,308.5,-132.5,0,0
618.5,-3.75,516,218.5,-42.5,0,0
615.0,-3.5,113,142.0,34.0,0,0
615.0,-3.5,313,305.0,-129.0,0,0
615.0,-3.5,513,215.0,-39.0,0,0
611.75,-3.25,110,138.75,37.25,0,0
611.75,-3.25,310,301.75,-125.75,0,0
611.75,-3.25,510,211.75,-35.75,0,0
608.75,-3.0,107,135.75,40.25,0,0
608.75,-3.0,307,298.75,-122.75,0,0
608.75,-3.0,507,208.75,-32.75,0,0
606.0,-2.75,104,133.0,43.0,0,0
606.0,-2.75,304,296.0,-120.0,0,0
606.0,-2.75,504,206.0,-30.0,0,0
603.5,-2.5,101,130.5,45.5,0,0
603.5,-2.5,301,293.5,-117.5,0,0
603.5,-2.5,501,203.5,-27.5,0,0
601.25,-2.25,98,128.25,47.75,0,0
601.25,-2.25,298,291.25,-115.25,0,0
601.25,-2.25,498,201.25,-25.25,0,0
599.25,-2.0,95,126.25,49.75,0,0
599.25,-2.0,295,289.25,-113.25,0,0
599.25,-2.0,495,199.25,-23.25,0,0
597.5,-1.75,92,124.5,51.5,0,0
597.5,-1.75,292,287.5,-111.5,0,0
597.5,-1.75,492,197.5,-21.5,0,0
596.0,-1.5,89,123.0,53.0,0,0
596.0,-1.5,289,286.0,-110.0,0,0
596.0,-1.5,489,196.0,-20.0,0,0
594.75,-1.25,86,121.75,54.25,0,0
594.75,-1.25,286,284.75,-108.75,0,0
594.75,-1.25,486,194.75,-18.75,0,0
593.75,-1.0,83,120.75,55.25,0,0
593.75,-1.0,283,283.75,-107.75,0,0
593.75,-1.0,483,193.75,-17.75,0,0
593.0,-0.75,80,120.0,56.0,0,0
593.0,-0.75,280,283.0,-107.0,0,0
593.0,-0.75,480,193.0,-17.0,0,0
592.5,-0.5,77,119.5,56.5,0,0
592.5,-0.5,277,282.5,-106.5,0,0
592.5,-0.5,477,192.5,-16.5,0,0
592.25,-0.25,74,119.25,56.75,0,0
592.25,-0.25,274,282.25,-106.25,0,0
592.25,-0.25,474,192.25,-16.25,0,0
592.25,0.0,71,119.25,56.75,0,0
592.25,0.0,271,282.25,-106.25,0,0
592.25,0.0,471,192.25,-16.25,0,0
592.5,0.25,68,119.5,56.5,0,0
592.5,0.25,268,282.5,-106.5,0,0
592.5,0.25,468,192.5,-16.5,0,0
593.0,0.5,65,120.0,56.0,0,0
593.0,0.5,265,283.0,-107.0,0,0
593.0,0.5,465,193.0,-17.0,0,0
593.75,0.75,62,120.75,55.25,0,0
593.75,0.75,262,283.75,-107.75,0,0
593.75,0.75,462,193.75,-17.75,0,0
594.75,1.0,59,121.75,54.25,0,0
594.75,1.0,259,284.75,-108.75,0,0
594.75,1.0,459,194.75,-18.75,0,0
596.0,1.25,56,123.0,53.0,0,0
596.0,1.25,256,286.0,-110.0,0,0
596.0,1.25,456,196.0,-20.0,0,0
591.25,-4.75,53,118.25,57.75,0,0
591.25,-4.75,253,281.25,-105.25,0,0
591.25,-4.75,453,191.25,-15.25,0,0
586.75,-4.5,50,113.75,62.25,0,0
586.75,-4.5,250,276.75,-100.75,0,0
586.75,-4.5,450,186.75,-10.75,0,0
582.5,-4.25,47,109.5,66.5,0,0
582.5,-4.25,247,272.5,-96.5,0,0
582.5,-4.25,447,182.5,-6.5,0,0
578.5,-4.0,44,105.5,70.5,0,0
578.5,-4.0,244,268.5,-92.5,0,0
578.5,-4.0,444,178.5,-2.5,0,0
574.75,-3.75,41,101.75,74.25,0,0
574.75,-3.75,241,264.75,-88.75,0,0
574.75,-3.75,441,174.75,1.25,0,0
571.25,-3.5,38,98.25,77.75,0,0
571.25,-3.5,238,261.25,-85.25,0,0
571.25,-3.5,438,171.25,4.75,0,0
568.0,-3.25,35,95.0,81.0,0,0
568.0,-3.25,235,258.0,-82.0,0,0
568.0,-3.25,435,168.0,8.0,0,0
565.0,-3.0,32,92.0,84.0,0,0
565.0,-3.0,232,255.0,-79.0,0,0
565.0,-3.0,432,165.0,11.0,0,0
562.25,-2.75,29,89.25,86.75,0,0
562.25,-2.75,229,252.25,-76.25,0,0
562.25,-2.75,429,162.25,13.75,0,0
559.75,-2.5,26,86.75,89.25,0,0
559.75,-2.5,226,249.75,-73.75,0,0
559.75,-2.5,426,159.75,16.25,0,0
557.5,-2.25,23,84.5,91.5,0,0
557.5,-2.25,223,247.5,-71.5,0,0
557.5,-2.25,423,157.5,18.5,0,0
555.5,-2.0,20,82.5,93.5,0,0
555.5,-2.0,220,245.5,-69.5,0,0
555.5,-2.0,420,155.5,20.5,0,0
553.75,-1.75,17,80.75,95.25,0,0
553.75,-1.75,217,243.75,-67.75,0,0
553.75,-1.75,417,153.75,22.25,0,0
552.25,-1.5,14,79.25,96.75,0,0
552.25,-1.5,214,242.25,-66.25,0,0
552.25,-1.5,414,152.25,23.75,0,0
551.0,-1.25,11,78.0,98.0,0,0
551.0,-1.25,211,241.0,-65.0,0,0
551.0,-1.25,411,151.0,25.0,0,0
550.0,-1.0,8,77.0,99.0,0,0
550.0,-1.0,208,240.0,-64.0,0,0
550.0,-1.0,408,150.0,26.0,0,0
549.25,-0.75,5,76.25,99.75,0,0
549.25,-0.75,205,239.25,-63.25,0,0
549.25,-0.75,405,149.25,26.75,0,0
548.75,-0.5,2,75.75,100.25,0,0
548.75,-0.5,202,238.75,-62.75,0,0
548.75,-0.5,402,148.75,27.25,0,0
548.5,-0.25,-1,75.5,100.5,0,0
548.5,-0.25,199,238.5,-62.5,0,0
548.5,-0.25,399,148.5,27.5,0,0
548.5,0.0,-4,75.5,100.5,0,0
548.5,0.0,196,238.5,-62.5,0,0
548.5,0.0,396,148.5,27.5,0,0
548.75,0.25,-7,75.75,100.25,0,0
548.75,0.25,193,238.75,-62.75,0,0
548.75,0.25,393,148.75,27.25,0,0
549.25,0.5,-10,76.25,99.75,0,0
549.25,0.5,190,239.25,-63.25,0,0
549.25,0.5,390,149.25,26.75,0,0
550.0,0.75,-13,77.0,99.0,0,0
550.0,0.75,187,240.0,-64.0,0,0
550.0,0.75,387,150.0,26.0,0,0
545.25,-4.75,-16,72.25,103.75,0,0
545.25,-4.75,184,235.25,-59.25,0,0
545.25,-4.75,384,145.25,30.75,0,0
540.75,-4.5,-19,67.75,108.25,0,0
540.75,-4.5,181,230.75,-54.75,0,0
540.75,-4.5,381,140.75,35.25,0,0
536.5,-4.25,-22,63.5,112.5,0,0
536.5,-4.25,178,226.5,-50.5,0,0
536.5,-4.25,378,136.5,39.5,0,0
532.5,-4.0,-25,59.5,116.5,0,0
532.5,-4.0,175,222.5,-46.5,0,0
532.5,-4.0,375,132.5,43.5,0,0
528.75,-3.75,-28,55.75,120.25,0,0
528.75,-3.75,172,218.75,-42.75,0,0
528.75,-3.75,372,128.75,47.25,0,0
525.25,-3.5,-31,52.25,123.75,0,0
525.25,-3.5,169,215.25,-39.25,0,0
525.25,-3.5,369,125.25,50.75,0,0
522.0,-3.25,-34,49.0,127.0,0,0
522.0,-3.25,166,212.0,-36.0,0,0
522.0,-3.25,366,122.0,54.0,0,0
519.0,-3.0,-37,46.0,130.0,0,0
519.0,-3.0,163,209.0,-33.0,0,0
519.0,-3.0,363,119.0,57.0,0,0
516.25,-2.75,-40,43.25,132.75,0,0
516.25,-2.75,160,206.25,-30.25,0,0
516.25,-2.75,360,116.25,59.75,0,0
513.75,-2.5,-43,40.75,135.25,0,0
513.75,-2.5,157,203.75,-27.75,0,0
513.75,-2.5,357,113.75,62.25,0,0
511.5,-2.25,-46,38.5,137.5,0,0
511.5,-2.25,154,201.5,-25.5,0,0
511.5,-2.25,354,111.5,64.5,0,0
509.5,-2.0,-49,36.5,139.5,0,0
509.5,-2.0,151,199.5,-23.5,0,0
509.5,-2.0,351,109.5,66.5,0,0
507.75,-1.75,-52,34.75,141.25,0,0
507.75,-1.75,148,197.75,-21.75,0,0
507.75,-1.75,348,107.75,68.25,0,0
506.25,-1.5,-55,33.25,142.75,0,0
506.25,-1.5,145,196.25,-20.25,0,0
506.25,-1.5,345,106.25,69.75,0,0
505.0,-1.25,-58,32.0,144.0,0,0
505.0,-1.25,142,195.0,-19.0,0,0
505.0,-1.25,342,105.0,71.0,0,0
504.0,-1.0,-61,31.0,145.0,0,0
504.0,-1.0,139,194.0,-18.0,0,0
504.0,-1.0,339,104.0,72.0,0,0
503.25,-0.75,-64,30.25,145.75,0,0
503.25,-0.75,136,193.25,-17.25,0,0
503.25,-0.75,336,103.25,72.75,0,0
502.75,-0.5,-67,29.75,146.25,0,0
502.75,-0.5,133,192.75,-16.75,0,0
502.75,-0.5,333,102.75,73.25,0,0
502.5,-0.25,-70,29.5,146.5,0,0
502.5,-0.25,130,192.5,-16.5,0,0
502.5,-0.25,330,102.5,73.5,0,0
502.5,0.0,-73,29.5,146.5,0,0
502.5,0.0,127,192.5,-16.5,0,0
502.5,0.0,327,102.5,73.5,0,0
502.75,0.25,-76,29.75,146.25,0,0
502.75,0.25,124,192.75,-16.75,0,0
502.75,0.25,324,102.75,73.25,0,0
503.25,0.5,-79,30.25,145.75,0,0
503.25,0.5,121,193.25,-17.25,0,0
503.25,0.5,321,103.25,72.75,0,0
504.0,0.75,-82,31.0,145.0,0,0
504.0,0.75,118,194.0,-18.0,0,0
504.0,0.75,318,104.0,72.0,0,0
505.0,1.0,-85,32.0,144.0,0,0
505.0,1.0,115,195.0,-19.0,0,0
505.0,1.0,315,105.0,71.0,0,0
500.25,-4.75,-88,27.25,148.75,0,0
500.25,-4.75,112,190.25,-14.25,0,0
500.25,-4.75,312,100.25,75.75,0,0
495.75,-4.5,-91,22.75,153.25,0,0
495.75,-4.5,109,185.75,-9.75,0,0
495.75,-4.5,309,95.75,80.25,0,0
491.5,-4.25,-94,18.5,157.5,0,1
491.5,-4.25,306,91.5,84.5,0,1
491.5,-4.25,1097,171.5,4.5,0,1
487.5,-4.0,106,177.5,-1.5,0,1
487.5,-4.0,303,87.5,88.5,0,1
487.5,-4.0,1094,167.5,8.5,0,1
483.75,-3.75,103,173.75,2.25,0,1
483.75,-3.75,300,83.75,92.25,0,1
483.75,-3.75,1091,163.75,12.25,0,1
480.25,-3.5,100,170.25,5.75,0,1
480.25,-3.5,297,80.25,95.75,0,1
480.25,-3.5,1088,160.25,15.75,0,1
477.0,-3.25,97,167.0,9.0,0,1
477.0,-3.25,294,77.0,99.0,0,1
477.0,-3.25,1085,157.0,19.0,0,1
474.0,-3.0,94,164.0,12.0,0,1
474.0,-3.0,291,74.0,102.0,0,1
474.0,-3.0,1082,154.0,22.0,0,1
471.25,-2.75,91,161.25,14.75,0,1
471.25,-2.75,288,71.25,104.75,0,1
471.25,-2.75,1079,151.25,24.75,0,1
468.75,-2.5,88,158.75,17.25,0,1
468.75,-2.5,285,68.75,107.25,0,1
468.75,-2.5,1076,148.75,27.25,0,1
466.5,-2.25,85,156.5,19.5,0,1
466.5,-2.25,282,66.5,109.5,0,1
466.5,-2.25,1073,146.5,29.5,0,1
464.5,-2.0,82,154.5,21.5,0,1
464.5,-2.0,279,64.5,111.5,0,1
464.5,-2.0,1070,144.5,31.5,0,1
462.75,-1.75,79,152.75,23.25,0,1
462.75,-1.75,276,62.75,113.25,0,1
462.75,-1.75,1067,142.75,33.25,0,1
461.25,-1.5,76,151.25,24.75,0,1
461.25,-1.5,273,61.25,114.75,0,1
461.25,-1.5,1064,141.25,34.75,0,1
460.0,-1.25,73,150.0,26.0,0,1
460.0,-1.25,270,60.0,116.0,0,1
460.0,-1.25,1061,140.0,36.0,0,1
455.25,-4.75,70,145.25,30.75,0,1
455.25,-4.75,267,55.25,120.75,0,1
455.25,-4.75,1058,135.25,40.75,0,1
450.75,-4.5,67,140.75,35.25,0,1
450.75,-4.5,264,50.75,125.25,0,1
450.75,-4.5,1055,130.75,45.25,0,1
446.5,-4.25,64,136.5,39.5,0,1
446.5,-4.25,261,46.5,129.5,0,1
446.5,-4.25,1052,126.5,49.5,0,1
442.5,-4.0,61,132.5,43.5,0,1
442.5,-4.0,258,42.5,133.5,0,1
442.5,-4.0,1049,122.5,53.5,0,1
438.75,-3.75,58,128.75,47.25,0,1
438.75,-3.75,255,38.75,137.25,0,1
438.75,-3.75,1046,118.75,57.25,0,1
435.25,-3.5,55,125.25,50.75,0,1
435.25,-3.5,252,35.25,140.75,0,1
435.25,-3.5,1043,115.25,60.75,0,1
432.0,-3.25,52,122.0,54.0,0,1
432.0,-3.25,249,32.0,144.0,0,1
432.0,-3.25,1040,112.0,64.0,0,1
429.0,-3.0,49,119.0,57.0,0,1
429.0,-3.0,246,29.0,147.0,0,1
429.0,-3.0,1037,109.0,67.0,0,1
426.25,-2.75,46,116.25,59.75,0,1
426.25,-2.75,243,26.25,149.75,0,1
426.25,-2.75,1034,106.25,69.75,0,1
423.75,-2.5,43,113.75,62.25,0,1
423.75,-2.5,240,23.75,152.25,0,1
423.75,-2.5,1031,103.75,72.25,0,1
421.5,-2.25,40,111.5,64.5,0,1
421.5,-2.25,237,21.5,154.5,0,1
421.5,-2.25,1028,101.5,74.5,0,1
419.5,-2.0,37,109.5,66.5,0,1
419.5,-2.0,234,19.5,156.5,0,1
419.5,-2.0,1025,99.5,76.5,0,1
417.75,-1.75,34,107.75,68.25,0,1
417.75,-1.75,231,17.75,158.25,0,1
417.75,-1.75,1022,97.75,78.25,0,1
416.25,-1.5,31,106.25,69.75,0,1
416.25,-1.5,228,16.25,159.75,0,1
416.25,-1.5,1019,96.25,79.75,0,1
415.0,-1.25,28,105.0,71.0,0,1
415.0,-1.25,225,15.0,161.0,0,1
415.0,-1.25,1016,95.0,81.0,0,1
414.0,-1.0,25,104.0,72.0,0,1
414.0,-1.0,222,14.0,162.0,0,1
414.0,-1.0,1013,94.0,82.0,0,1
409.25,-4.75,22,99.25,76.75,0,1
409.25,-4.75,219,9.25,166.75,0,1
409.25,-4.75,1010,89.25,86.75,0,1
404.75,-4.5,19,94.75,81.25,0,1
404.75,-4.5,216,4.75,171.25,0,1
404.75,-4.5,1007,84.75,91.25,0,1
400.5,-4.25,16,90.5,85.5,0,1
400.5,-4.25,213,0.5,175.5,0,1
400.5,-4.25,1004,80.5,95.5,0,1
396.5,-4.0,13,86.5,89.5,0,1
396.5,-4.0,210,-3.5,179.5,0,1
396.5,-4.0,1001,76.5,99.5,0,1
392.75,-3.75,10,82.75,93.25,0,1
392.75,-3.75,207,-7.25,183.25,0,1
392.75,-3.75,998,72.75,103.25,0,1
389.25,-3.5,7,79.25,96.75,0,1
389.25,-3.5,204,-10.75,186.75,0,1
389.25,-3.5,995,69.25,106.75,0,1
386.0,-3.25,4,76.0,100.0,0,1
386.0,-3.25,201,-14.0,190.0,0,1
386.0,-3.25,992,66.0,110.0,0,1
383.0,-3.0,1,73.0,103.0,0,1
383.0,-3.0,198,-17.0,193.0,0,1
383.0,-3.0,989,63.0,113.0,0,1
380.25,-2.75,-2,70.25,105.75,0,1
380.25,-2.75,195,-19.75,195.75,0,1
380.25,-2.75,986,60.25,115.75,0,1
377.75,-2.5,-5,67.75,108.25,0,1
377.75,-2.5,192,-22.25,198.25,0,1
377.75,-2.5,983,57.75,118.25,0,1
375.5,-2.25,-8,65.5,110.5,0,1
375.5,-2.25,189,-24.5,200.5,0,1
375.5,-2.25,980,55.5,120.5,0,1
373.5,-2.0,-11,63.5,112.5,0,1
373.5,-2.0,186,-26.5,202.5,0,1
373.5,-2.0,977,53.5,122.5,0,1
371.75,-1.75,-14,61.75,114.25,0,1
371.75,-1.75,183,-28.25,204.25,0,1
371.75,-1.75,974,51.75,124.25,0,1
370.25,-1.5,-17,60.25,115.75,0,1
370.25,-1.5,180,-29.75,205.75,0,1
370.25,-1.5,971,50.25,125.75,0,1
369.0,-1.25,-20,59.0,117.0,0,1
369.0,-1.25,177,-31.0,207.0,0,1
369.0,-1.25,968,49.0,127.0,0,1
368.0,-1.0,-23,58.0,118.0,0,1
368.0,-1.0,174,-32.0,208.0,0,1
368.0,-1.0,965,48.0,128.0,0,1
367.25,-0.75,-26,57.25,118.75,0,1
367.25,-0.75,171,-32.75,208.75,0,1
367.25,-0.75,962,47.25,128.75,0,1
366.75,-0.5,-29,56.75,119.25,0,1
366.75,-0.5,168,-33.25,209.25,0,1
366.75,-0.5,959,46.75,129.25,0,1
